,date,state,retail,grocery,parks,transit,workplaces,residential,cases,deaths,daily_new_cases,daily_new_deaths
6110,2020-06-01,UT,4.142857142857143,12.9,103.5,-3.9166666666666665,-26.791666666666668,8.444444444444445,10026,113,197.0,0.0
6111,2020-06-02,UT,0.3076923076923077,13.8,123.0,-1.9166666666666667,-28.333333333333332,9.555555555555555,10237,113,211.0,0.0
6112,2020-06-03,UT,2.5,14.7,126.0,-0.7692307692307693,-28.875,9.11111111111111,10558,117,321.0,4.0
6113,2020-06-04,UT,1.5714285714285714,11.8,127.0,-2.4615384615384617,-28.625,9.11111111111111,10858,117,300.0,0.0
6114,2020-06-05,UT,-5.142857142857143,11.8,74.8,0.15384615384615385,-29.625,8.11111111111111,11344,120,486.0,3.0
6115,2020-06-06,UT,-11.466666666666667,0.0,53.857142857142854,-7.083333333333333,-10.764705882352942,4.375,11866,121,522.0,1.0
6116,2020-06-07,UT,-9.9,7.6,17.714285714285715,-1.4545454545454546,-20.266666666666666,4.833333333333333,12084,121,218.0,0.0
6117,2020-06-08,UT,-2.0,3.3,48.166666666666664,-4.416666666666667,-26.916666666666668,9.666666666666666,12378,124,294.0,3.0
6118,2020-06-09,UT,-1.3076923076923077,6.5,131.33333333333334,-2.75,-27.708333333333332,9.11111111111111,12639,127,261.0,3.0
6119,2020-06-10,UT,1.8571428571428572,9.4,147.83333333333334,-0.15384615384615385,-27.791666666666668,8.333333333333334,12982,128,343.0,1.0
6120,2020-06-11,UT,3.2142857142857144,12.0,143.5,-0.5384615384615384,-28.5,8.555555555555555,13366,131,384.0,3.0
6121,2020-06-12,UT,-3.9285714285714284,12.3,98.8,2.3846153846153846,-28.625,7.222222222222222,13681,139,315.0,8.0
6122,2020-06-13,UT,-5.866666666666666,4.0,127.16666666666667,5.583333333333333,-8.470588235294118,1.75,14061,139,380.0,0.0
6123,2020-06-14,UT,0.2,18.6,154.83333333333334,5.0,-17.733333333333334,0.2857142857142857,14313,139,252.0,0.0
6124,2020-06-15,UT,5.0,9.0,132.66666666666666,-5.909090909090909,-26.0,7.555555555555555,14757,143,444.0,4.0
6125,2020-06-16,UT,0.15384615384615385,8.7,112.42857142857143,-1.75,-28.416666666666668,10.0,15077,145,320.0,2.0
6126,2020-06-17,UT,4.642857142857143,8.8,125.5,-2.75,-28.416666666666668,8.88888888888889,15464,149,387.0,4.0
6127,2020-06-18,UT,6.214285714285714,11.5,149.16666666666666,-2.0,-29.25,8.222222222222221,16015,152,551.0,3.0
6128,2020-06-19,UT,1.0714285714285714,16.5,118.4,6.6923076923076925,-30.625,5.777777777777778,16585,155,570.0,3.0
6129,2020-06-20,UT,-2.5714285714285716,14.1,145.83333333333334,12.166666666666666,-8.411764705882353,0.125,17173,155,588.0,0.0
6130,2020-06-21,UT,-1.4,25.555555555555557,127.2,8.2,-14.8,-1.7142857142857142,17567,158,394.0,3.0
6131,2020-06-22,UT,4.785714285714286,7.6,138.5,-1.1818181818181819,-29.291666666666668,7.444444444444445,18035,158,468.0,0.0
6132,2020-06-23,UT,2.8461538461538463,10.7,148.66666666666666,0.25,-30.708333333333332,8.333333333333334,18454,163,419.0,5.0
6133,2020-06-24,UT,5.4,11.8,151.2,3.923076923076923,-29.125,8.11111111111111,18915,163,461.0,0.0
6134,2020-06-25,UT,5.357142857142857,11.4,141.66666666666666,-5.909090909090909,-29.541666666666668,8.333333333333334,19544,164,629.0,1.0
6135,2020-06-26,UT,-0.6666666666666666,13.7,113.4,6.0,-30.416666666666668,6.888888888888889,20218,166,674.0,2.0
6136,2020-06-27,UT,-3.7333333333333334,7.9,144.5,8.1,-10.117647058823529,1.0,20735,167,517.0,1.0
6137,2020-06-28,UT,-2.6,11.666666666666666,81.0,1.3,-18.466666666666665,2.0,21155,167,420.0,0.0
6138,2020-06-29,UT,5.5,5.7,89.16666666666667,-3.8181818181818183,-28.375,9.0,21818,168,663.0,1.0
6139,2020-06-30,UT,5.923076923076923,9.4,111.0,2.6666666666666665,-29.0,9.222222222222221,22364,172,546.0,4.0
6140,2020-07-01,UT,10.285714285714286,15.8,154.8,7.666666666666667,-29.666666666666668,7.555555555555555,22864,173,500.0,1.0
6141,2020-07-02,UT,18.071428571428573,27.1,152.6,-2.5,-33.041666666666664,7.555555555555555,23466,176,602.0,3.0
6142,2020-07-03,UT,10.733333333333333,32.1,134.75,5.923076923076923,-50.666666666666664,10.11111111111111,24070,181,604.0,5.0
6143,2020-07-04,UT,-19.733333333333334,6.2,158.5,-0.5,-20.529411764705884,1.2857142857142858,24717,181,647.0,0.0
6144,2020-07-05,UT,-4.1,15.8,107.8,-1.2,-23.066666666666666,-0.3333333333333333,25005,184,288.0,3.0
6145,2020-07-06,UT,11.357142857142858,13.0,135.33333333333334,5.416666666666667,-30.833333333333332,7.777777777777778,25653,190,648.0,6.0
6146,2020-07-07,UT,6.230769230769231,13.1,141.5,3.25,-31.583333333333332,8.666666666666666,26203,194,550.0,4.0
6147,2020-07-08,UT,6.571428571428571,12.8,147.8,4.846153846153846,-29.625,8.333333333333334,26921,201,718.0,7.0
6148,2020-07-09,UT,7.142857142857143,12.1,146.33333333333334,1.25,-30.375,8.333333333333334,27632,205,711.0,4.0
6149,2020-07-10,UT,0.2,12.2,104.8,5.6923076923076925,-30.083333333333332,7.333333333333333,28452,207,820.0,2.0
6150,2020-07-11,UT,-2.933333333333333,8.6,135.83333333333334,9.583333333333334,-9.117647058823529,1.625,29071,212,619.0,5.0
6151,2020-07-12,UT,0.2,20.0,108.4,8.6,-20.2,1.0,29552,215,481.0,3.0
6152,2020-07-13,UT,5.714285714285714,9.9,124.66666666666667,2.0,-28.583333333333332,7.777777777777778,30282,216,730.0,1.0
6153,2020-07-14,UT,3.230769230769231,10.7,141.0,-0.8333333333333334,-30.375,8.444444444444445,30774,226,492.0,10.0
6154,2020-07-15,UT,5.933333333333334,13.0,139.6,1.2307692307692308,-29.666666666666668,8.11111111111111,31228,233,454.0,7.0
6155,2020-07-16,UT,4.0,13.1,142.0,-7.090909090909091,-30.5,8.333333333333334,31908,234,680.0,1.0
6156,2020-07-17,UT,-1.9285714285714286,13.4,101.4,3.1538461538461537,-30.791666666666668,7.0,32572,238,664.0,4.0
6157,2020-07-18,UT,-3.2,7.9,133.66666666666666,9.181818181818182,-9.705882352941176,1.375,33430,243,858.0,5.0
6158,2020-07-19,UT,1.0,18.88888888888889,125.2,2.1,-20.933333333333334,0.8333333333333334,34117,243,687.0,0.0
6159,2020-07-20,UT,4.928571428571429,10.6,124.83333333333333,1.3333333333333333,-29.166666666666668,7.555555555555555,34526,249,409.0,6.0
6160,2020-07-21,UT,2.230769230769231,11.6,128.0,-1.0,-30.833333333333332,8.444444444444445,35089,255,563.0,6.0
6161,2020-03-07,VA,12.042735042735043,8.991379310344827,29.80952380952381,10.461538461538462,1.7362637362637363,-1.0714285714285714,1,0,-35088.0,-255.0
6162,2020-03-08,VA,14.467289719626168,9.071428571428571,47.7,13.88888888888889,1.5057471264367817,-1.0357142857142858,2,0,1.0,0.0
6163,2020-03-09,VA,10.785714285714286,7.870689655172414,56.875,5.913043478260869,1.5,-0.5217391304347826,5,0,3.0,0.0
6164,2020-03-10,VA,10.709090909090909,8.380530973451327,36.4375,3.6956521739130435,0.808,-0.22857142857142856,8,0,3.0,0.0
6165,2020-03-11,VA,11.044642857142858,9.394736842105264,31.27777777777778,6.266666666666667,-0.152,-0.352112676056338,10,0,2.0,0.0
6166,2020-03-12,VA,11.730434782608695,22.767857142857142,34.8125,5.7555555555555555,-1.0793650793650793,-0.1267605633802817,17,0,7.0,0.0
6167,2020-03-13,VA,7.933333333333334,25.232758620689655,41.578947368421055,1.826086956521739,-3.688,1.5,30,0,13.0,0.0
6168,2020-03-14,VA,2.41025641025641,18.56140350877193,34.73684210526316,4.25,-0.31868131868131866,2.4285714285714284,42,1,12.0,1.0
6169,2020-03-15,VA,-6.712962962962963,9.855855855855856,-19.037037037037038,-0.5135135135135135,-9.224719101123595,4.92,45,1,3.0,0.0
6170,2020-03-16,VA,-2.9734513274336285,17.424778761061948,0.3684210526315789,-5.297872340425532,-14.879032258064516,6.887096774193548,51,1,6.0,0.0
6171,2020-03-17,VA,-7.608695652173913,14.839285714285714,46.5,-5.553191489361702,-19.421875,8.612903225806452,67,2,16.0,1.0
6172,2020-03-18,VA,-16.469565217391306,8.858407079646017,15.333333333333334,-10.02127659574468,-24.275590551181104,11.203389830508474,78,2,11.0,0.0
6173,2020-03-19,VA,-18.14406779661017,9.982300884955752,57.4,-11.043478260869565,-25.573643410852714,11.910714285714286,94,2,16.0,0.0
6174,2020-03-20,VA,-23.115702479338843,6.560344827586207,57.8235294117647,-16.06382978723404,-27.433070866141733,13.452830188679245,115,2,21.0,0.0
6175,2020-03-21,VA,-30.61864406779661,3.810344827586207,-1.2857142857142858,-15.30952380952381,-18.45360824742268,10.76,152,3,37.0,1.0
6176,2020-03-22,VA,-32.87155963302752,-6.716814159292035,2.3636363636363638,-22.102564102564102,-27.301075268817204,10.5,219,6,67.0,3.0
6177,2020-03-23,VA,-30.564102564102566,-5.543103448275862,-35.25,-27.48936170212766,-31.614173228346456,16.46,254,6,35.0,0.0
6178,2020-03-24,VA,-26.582608695652173,-3.982300884955752,21.5625,-20.608695652173914,-32.5,15.203703703703704,291,7,37.0,1.0
6179,2020-03-25,VA,-36.93162393162393,-13.278260869565218,-37.05,-26.74468085106383,-36.6015625,18.884615384615383,390,9,99.0,2.0
6180,2020-03-26,VA,-31.805084745762713,-4.548672566371682,25.75,-24.717391304347824,-35.08527131782946,16.92156862745098,603,14,213.0,5.0
6181,2020-03-27,VA,-34.289256198347104,-10.293103448275861,38.5,-28.872340425531913,-35.118110236220474,17.9375,605,14,2.0,0.0
6182,2020-03-28,VA,-34.23076923076923,-7.818965517241379,18.523809523809526,-25.837209302325583,-24.78787878787879,12.125,739,17,134.0,3.0
6183,2020-03-29,VA,-32.57798165137615,-11.017699115044248,29.363636363636363,-29.358974358974358,-32.12903225806452,11.11111111111111,889,22,150.0,5.0
6184,2020-03-30,VA,-28.808695652173913,-5.508620689655173,9.705882352941176,-27.02127659574468,-34.6953125,15.54,1020,26,131.0,4.0
6185,2020-03-31,VA,-36.96610169491525,-14.408695652173913,-23.444444444444443,-29.369565217391305,-38.27906976744186,18.9375,1249,27,229.0,1.0
6186,2020-04-01,VA,-34.0,-7.824561403508772,-20.842105263157894,-29.41304347826087,-39.775193798449614,19.183673469387756,1511,18,262.0,-9.0
6187,2020-04-02,VA,-34.483050847457626,-8.415929203539823,0.47058823529411764,-29.22222222222222,-39.10077519379845,19.06122448979592,1706,18,195.0,0.0
6188,2020-04-03,VA,-33.231404958677686,-6.853448275862069,4.904761904761905,-33.458333333333336,-38.91338582677165,20.045454545454547,2011,46,305.0,28.0
6189,2020-04-04,VA,-37.35897435897436,-7.130434782608695,-13.304347826086957,-34.325581395348834,-27.540816326530614,13.909090909090908,2408,52,397.0,6.0
6190,2020-04-05,VA,-37.4954128440367,-12.752212389380531,7.090909090909091,-38.325,-35.1063829787234,12.588235294117647,2636,52,228.0,0.0
6191,2020-04-06,VA,-36.275862068965516,-15.037037037037036,6.529411764705882,-32.391304347826086,-39.171875,17.872340425531913,2877,54,241.0,2.0
6192,2020-04-07,VA,-35.189655172413794,-12.346153846153847,19.176470588235293,-27.565217391304348,-40.8515625,18.5531914893617,3332,69,455.0,15.0
6193,2020-04-08,VA,-36.8,-13.692307692307692,10.375,-26.217391304347824,-42.3359375,18.958333333333332,3644,60,312.0,-9.0
6194,2020-04-09,VA,-35.583333333333336,-11.814814814814815,9.529411764705882,-29.866666666666667,-42.27906976744186,19.404255319148938,4041,109,397.0,49.0
6195,2020-04-10,VA,-37.3,-13.53448275862069,-10.238095238095237,-36.57446808510638,-46.36434108527132,22.227272727272727,4509,121,468.0,12.0
6196,2020-04-11,VA,-36.60294117647059,-9.38888888888889,6.818181818181818,-32.7906976744186,-29.846938775510203,13.19047619047619,5076,130,567.0,9.0
6197,2020-04-12,VA,-58.666666666666664,-28.451612903225808,-10.346153846153847,-42.97560975609756,-39.94736842105263,12.941176470588236,5273,141,197.0,11.0
6198,2020-04-13,VA,-40.34426229508197,-21.29230769230769,-19.25,-38.37777777777778,-44.08527131782946,20.84090909090909,5746,149,473.0,8.0
6199,2020-04-14,VA,-33.18333333333333,-11.96875,14.647058823529411,-27.956521739130434,-39.234375,18.040816326530614,6173,154,427.0,5.0
6200,2020-04-15,VA,-27.65,-8.461538461538462,-8.75,-29.31111111111111,-40.2265625,18.897959183673468,6502,195,329.0,41.0
6201,2020-04-16,VA,-29.065573770491802,-8.151515151515152,5.9375,-29.866666666666667,-39.44186046511628,18.520833333333332,6891,208,389.0,13.0
6202,2020-04-17,VA,-31.718309859154928,-11.535211267605634,12.444444444444445,-32.869565217391305,-39.06299212598425,19.40909090909091,7492,238,601.0,30.0
6203,2020-04-18,VA,-35.470588235294116,-9.867647058823529,-14.833333333333334,-35.30952380952381,-27.397959183673468,13.909090909090908,8053,258,561.0,20.0
6204,2020-04-19,VA,-35.728813559322035,-12.12280701754386,12.285714285714286,-35.6,-32.70967741935484,11.333333333333334,8536,277,483.0,19.0
6205,2020-04-20,VA,-34.083333333333336,-15.5,-21.40909090909091,-34.733333333333334,-39.1015625,18.88888888888889,8989,300,453.0,23.0
6206,2020-04-21,VA,-29.15,-8.828125,13.235294117647058,-26.75,-39.234375,17.73469387755102,9629,325,640.0,25.0
6207,2020-04-22,VA,-27.866666666666667,-7.453125,18.0625,-24.386363636363637,-39.7265625,17.32,10265,349,636.0,24.0
6208,2020-04-23,VA,-34.16129032258065,-12.803030303030303,-20.57894736842105,-30.88888888888889,-39.72093023255814,20.152173913043477,10999,375,734.0,26.0
6209,2020-04-24,VA,-33.29577464788732,-13.028169014084508,-5.1,-33.43478260869565,-39.44961240310077,20.288888888888888,11595,413,596.0,38.0
6210,2020-04-25,VA,-34.76470588235294,-9.696969696969697,7.9523809523809526,-29.974358974358974,-27.298969072164947,12.681818181818182,12365,436,770.0,23.0
6211,2020-04-26,VA,-36.25,-13.0,-15.4,-32.567567567567565,-33.297872340425535,11.88888888888889,12969,448,604.0,12.0
6212,2020-04-27,VA,-28.083333333333332,-9.682539682539682,-12.052631578947368,-28.644444444444446,-36.625,17.0,13534,458,565.0,10.0
6213,2020-04-28,VA,-26.266666666666666,-5.859375,12.941176470588236,-22.906976744186046,-38.6796875,11.352941176470589,14338,492,804.0,34.0
6214,2020-04-29,VA,-23.833333333333332,-4.578125,31.75,-22.11627906976744,-39.203125,16.46,14961,522,623.0,30.0
6215,2020-04-30,VA,-31.483870967741936,-11.5,-38.61904761904762,-30.34090909090909,-40.55038759689923,20.46808510638298,15846,552,885.0,30.0
6216,2020-05-01,VA,-23.6,-2.0422535211267605,7.190476190476191,-26.434782608695652,-37.645669291338585,18.065217391304348,16901,581,1055.0,29.0
6217,2020-05-02,VA,-25.0,0.8709677419354839,56.5,-18.88888888888889,-23.302083333333332,9.36,17731,616,830.0,35.0
6218,2020-05-03,VA,-27.54237288135593,-5.901960784313726,18.227272727272727,-23.916666666666668,-28.677419354838708,9.777777777777779,18671,660,940.0,44.0
6219,2020-05-04,VA,-20.6,-1.6984126984126984,27.058823529411764,-23.644444444444446,-35.5703125,14.529411764705882,19492,684,821.0,24.0
6220,2020-05-05,VA,-22.816666666666666,-2.046875,-2.1176470588235294,-24.047619047619047,-37.0,16.979591836734695,20256,713,764.0,29.0
6221,2020-05-06,VA,-24.8,-3.65625,-4.85,-24.08888888888889,-37.7578125,17.2,20256,713,0.0,0.0
6222,2020-05-07,VA,-22.672131147540984,1.2615384615384615,26.466666666666665,-20.77777777777778,-36.42635658914729,15.568627450980392,21570,769,1314.0,56.0
6223,2020-05-08,VA,-27.357142857142858,-2.8714285714285714,-1.7,-25.533333333333335,-36.61417322834646,18.32608695652174,22342,812,772.0,43.0
6224,2020-05-09,VA,-22.924242424242426,8.166666666666666,2.409090909090909,-21.0,-22.329896907216494,10.08,23196,827,854.0,15.0
6225,2020-05-10,VA,-24.406779661016948,0.9137931034482759,31.944444444444443,-22.384615384615383,-25.369565217391305,7.722222222222222,24081,839,885.0,12.0
6226,2020-05-11,VA,-27.203389830508474,-6.640625,5.277777777777778,-24.8,-34.609375,15.333333333333334,25070,850,989.0,11.0
6227,2020-05-12,VA,-22.9,-1.375,33.375,-20.34090909090909,-35.2578125,15.117647058823529,25800,891,730.0,41.0
6228,2020-05-13,VA,-22.166666666666668,-1.46875,34.0,-19.77777777777778,-36.078125,15.245283018867925,26746,927,946.0,36.0
6229,2020-05-14,VA,-21.19736842105263,-1.0845070422535212,29.857142857142858,-20.431818181818183,-36.0,14.788461538461538,27813,955,1067.0,28.0
6230,2020-05-15,VA,-19.975609756097562,-1.4666666666666666,54.57142857142857,-21.533333333333335,-35.661417322834644,14.877551020408163,28672,977,859.0,22.0
6231,2020-05-16,VA,-20.076923076923077,1.3529411764705883,49.05882352941177,-15.275,-19.0,7.961538461538462,29683,1002,1011.0,25.0
6232,2020-05-17,VA,-20.424657534246574,-5.25,25.136363636363637,-19.641025641025642,-23.12087912087912,8.473684210526315,30388,1009,705.0,7.0
6233,2020-05-18,VA,-21.10958904109589,-5.9324324324324325,-20.55,-26.431818181818183,-33.6171875,15.36,31140,1014,752.0,5.0
6234,2020-05-19,VA,-20.267605633802816,-3.3943661971830985,-3.1875,-22.727272727272727,-34.875,15.823529411764707,32145,1041,1005.0,27.0
6235,2020-05-20,VA,-21.22972972972973,-1.6575342465753424,-5.823529411764706,-21.6,-35.875,15.907407407407407,32908,1074,763.0,33.0
6236,2020-05-21,VA,-20.61038961038961,-1.3943661971830985,-5.25,-20.77777777777778,-35.55038759689923,15.90566037735849,34137,1099,1229.0,25.0
6237,2020-05-22,VA,-18.548780487804876,0.7631578947368421,25.88888888888889,-17.866666666666667,-36.2578125,16.361702127659573,34950,1136,813.0,37.0
6238,2020-05-23,VA,-18.346153846153847,5.151515151515151,60.61538461538461,-10.225,-16.729166666666668,6.925925925925926,35749,1159,799.0,23.0
6239,2020-05-24,VA,-18.465753424657535,-2.2333333333333334,29.05,-21.923076923076923,-22.934782608695652,7.421052631578948,36244,1171,495.0,12.0
6240,2020-05-25,VA,-20.45205479452055,-3.676470588235294,65.35714285714286,-27.363636363636363,-67.9375,21.586206896551722,37727,1208,1483.0,37.0
6241,2020-05-26,VA,-14.680555555555555,1.1285714285714286,37.86666666666667,-18.84090909090909,-32.9453125,12.641509433962264,39342,1236,1615.0,28.0
6242,2020-05-27,VA,-16.216216216216218,1.0,28.0,-16.136363636363637,-33.15625,13.678571428571429,40249,1281,907.0,45.0
6243,2020-05-28,VA,-14.974025974025974,1.3333333333333333,-1.7333333333333334,-19.545454545454547,-32.44186046511628,14.38888888888889,41401,1338,1152.0,57.0
6244,2020-05-29,VA,-19.170731707317074,-1.974025974025974,21.35,-19.863636363636363,-31.484375,14.48,42533,1358,1132.0,20.0
6245,2020-05-30,VA,-17.166666666666668,3.9855072463768115,44.125,-11.657894736842104,-9.212765957446809,6.555555555555555,43611,1370,1078.0,12.0
6246,2020-05-31,VA,-13.902777777777779,0.6610169491525424,70.78947368421052,-9.973684210526315,-14.292134831460674,5.6521739130434785,44607,1375,996.0,5.0
6247,2020-06-01,VA,-8.438356164383562,5.458333333333333,32.86666666666667,-15.0,-29.828125,11.277777777777779,45398,1392,791.0,17.0
6248,2020-06-02,VA,-9.777777777777779,4.685714285714286,51.0,-13.931818181818182,-31.421875,11.767857142857142,46239,1407,841.0,15.0
6249,2020-06-03,VA,-8.753424657534246,8.932432432432432,46.42857142857143,-13.818181818181818,-32.1015625,11.75,46905,1428,666.0,21.0
6250,2020-06-04,VA,-12.320512820512821,5.6,34.57142857142857,-17.244444444444444,-31.92248062015504,12.392857142857142,47856,1445,951.0,17.0
6251,2020-06-05,VA,-15.560975609756097,0.33766233766233766,33.88235294117647,-17.6,-31.511811023622048,13.244897959183673,48532,1453,676.0,8.0
6252,2020-06-06,VA,-13.455696202531646,6.2835820895522385,63.53846153846154,-6.131578947368421,-10.96774193548387,5.222222222222222,49397,1460,865.0,7.0
6253,2020-06-07,VA,-10.47887323943662,2.7241379310344827,81.3529411764706,-7.894736842105263,-14.659340659340659,4.304347826086956,50681,1472,1284.0,12.0
6254,2020-06-08,VA,-9.621621621621621,2.3472222222222223,47.06666666666667,-15.720930232558139,-29.328125,10.648148148148149,51251,1477,570.0,5.0
6255,2020-06-09,VA,-8.0,4.338028169014085,51.07142857142857,-13.466666666666667,-30.5078125,10.836363636363636,51738,1496,487.0,19.0
6256,2020-06-10,VA,-8.493150684931507,4.64,49.4,-14.066666666666666,-31.46511627906977,11.464285714285714,52177,1514,439.0,18.0
6257,2020-06-11,VA,-9.0,2.859154929577465,20.153846153846153,-15.177777777777777,-31.37984496124031,11.75,52647,1520,470.0,6.0
6258,2020-06-12,VA,-10.82716049382716,3.1818181818181817,51.15384615384615,-11.466666666666667,-30.921259842519685,10.8,53211,1534,564.0,14.0
6259,2020-06-13,VA,-8.835443037974683,5.890625,85.76923076923077,-4.9714285714285715,-8.170212765957446,3.5185185185185186,53869,1541,658.0,7.0
6260,2020-06-14,VA,-8.43661971830986,0.7966101694915254,78.6875,-5.638888888888889,-13.866666666666667,4.173913043478261,54506,1546,637.0,5.0
6261,2020-06-15,VA,-11.094594594594595,-1.0416666666666667,13.9375,-16.73913043478261,-30.118110236220474,11.722222222222221,54886,1552,380.0,6.0
6262,2020-06-16,VA,-9.694444444444445,0.676056338028169,9.933333333333334,-18.32608695652174,-30.8515625,12.314814814814815,55331,1570,445.0,18.0
6263,2020-06-17,VA,-11.716216216216216,0.36,11.666666666666666,-16.82608695652174,-32.5078125,12.963636363636363,55775,1583,444.0,13.0
6264,2020-06-18,VA,-7.337662337662338,3.9859154929577465,53.916666666666664,-12.28888888888889,-30.92248062015504,10.927272727272728,56238,1586,463.0,3.0
6265,2020-06-19,VA,-11.390243902439025,1.7236842105263157,37.857142857142854,-10.622222222222222,-33.78125,11.408163265306122,56793,1602,555.0,16.0
6266,2020-06-20,VA,-8.7125,7.59375,41.27777777777778,-4.823529411764706,-8.927083333333334,4.407407407407407,57443,1607,650.0,5.0
6267,2020-06-21,VA,-9.704225352112676,4.137931034482759,80.22222222222223,-1.631578947368421,-12.157303370786517,2.44,57994,1611,551.0,4.0
6268,2020-06-22,VA,-11.287671232876713,-2.2253521126760565,23.27777777777778,-12.090909090909092,-32.0078125,10.796296296296296,58465,1620,471.0,9.0
6269,2020-06-23,VA,-5.123287671232877,5.057142857142857,59.30769230769231,-9.681818181818182,-32.0625,9.927272727272728,58994,1645,529.0,25.0
6270,2020-06-24,VA,-4.77027027027027,5.786666666666667,67.41666666666667,-8.311111111111112,-31.2109375,9.696428571428571,59514,1661,520.0,16.0
6271,2020-06-25,VA,-6.828947368421052,3.375,45.357142857142854,-9.444444444444445,-31.031007751937985,10.2,59946,1675,432.0,14.0
6272,2020-06-26,VA,-9.792682926829269,3.3026315789473686,62.53846153846154,-9.44186046511628,-31.007874015748033,9.692307692307692,60570,1700,624.0,25.0
6273,2020-06-27,VA,-9.113924050632912,4.625,68.0909090909091,-0.18181818181818182,-9.5,2.75,61247,1724,677.0,24.0
6274,2020-06-28,VA,-9.569444444444445,-1.0677966101694916,63.22222222222222,2.3421052631578947,-11.617977528089888,3.8333333333333335,61736,1732,489.0,8.0
6275,2020-06-29,VA,-5.1506849315068495,2.732394366197183,50.25,-12.523809523809524,-30.291338582677167,9.555555555555555,62189,1740,453.0,8.0
6276,2020-06-30,VA,-0.5555555555555556,5.985714285714286,74.28571428571429,-8.911111111111111,-31.162790697674417,9.527272727272727,62787,1763,598.0,23.0
6277,2020-07-01,VA,1.3424657534246576,10.826666666666666,42.92857142857143,-6.355555555555555,-32.0859375,9.446428571428571,63203,1786,416.0,23.0
6278,2020-07-02,VA,7.756756756756757,16.901408450704224,63.75,-6.714285714285714,-34.17829457364341,8.563636363636364,63735,1816,532.0,30.0
6279,2020-07-03,VA,0.025,17.226666666666667,83.0909090909091,-12.0,-53.7906976744186,14.170731707317072,64393,1845,658.0,29.0
6280,2020-07-04,VA,-24.29268292682927,3.34375,69.46153846153847,-22.52777777777778,-24.262626262626263,4.115384615384615,65109,1849,716.0,4.0
6281,2020-07-05,VA,-12.366197183098592,-4.423728813559322,51.421052631578945,-1.9166666666666667,-17.560439560439562,3.260869565217391,65748,1853,639.0,4.0
6282,2020-07-06,VA,-4.397260273972603,3.647887323943662,37.64705882352941,-10.261904761904763,-34.7906976744186,10.431372549019608,66102,1853,354.0,0.0
6283,2020-07-07,VA,-3.1506849315068495,6.914285714285715,63.125,-9.795454545454545,-33.2265625,9.88888888888889,66740,1881,638.0,28.0
6284,2020-07-08,VA,-3.3835616438356166,6.506849315068493,60.46153846153846,-11.244444444444444,-32.3875968992248,9.87719298245614,67375,1905,635.0,24.0
6285,2020-07-09,VA,-4.7894736842105265,5.140845070422535,44.07692307692308,-12.13953488372093,-32.04651162790697,10.072727272727272,67988,1937,613.0,32.0
6286,2020-07-10,VA,-9.902439024390244,1.9230769230769231,47.6,-10.909090909090908,-31.96062992125984,10.48,68931,1958,943.0,21.0
6287,2020-07-11,VA,-8.075949367088608,6.396825396825397,63.0,-4.742857142857143,-8.914893617021276,3.357142857142857,69782,1962,851.0,4.0
6288,2020-07-12,VA,-7.985915492957746,0.9310344827586207,53.0,-1.5526315789473684,-13.466666666666667,3.5416666666666665,70670,1966,888.0,4.0
6289,2020-07-13,VA,-6.416666666666667,2.041095890410959,47.5,-12.044444444444444,-31.055118110236222,9.462962962962964,71642,1968,972.0,2.0
6290,2020-07-14,VA,-3.9583333333333335,4.328571428571428,69.6875,-12.266666666666667,-32.07751937984496,9.581818181818182,72443,1977,801.0,9.0
6291,2020-07-15,VA,-3.0135135135135136,6.191780821917808,59.857142857142854,-10.577777777777778,-32.09375,9.589285714285714,73527,1992,1084.0,15.0
6292,2020-07-16,VA,-4.776315789473684,4.972222222222222,54.666666666666664,-10.0,-31.875968992248062,9.8,74431,2007,904.0,15.0
6293,2020-07-17,VA,-10.317073170731707,3.103896103896104,43.6875,-10.088888888888889,-32.110236220472444,10.56,75433,2013,1002.0,6.0
6294,2020-07-18,VA,-8.6875,6.761904761904762,60.9,-3.0555555555555554,-10.597938144329897,3.392857142857143,76373,2025,940.0,12.0
6295,2020-07-19,VA,-8.652777777777779,1.7719298245614035,49.0,-5.861111111111111,-15.065934065934066,3.875,77430,2027,1057.0,2.0
6296,2020-07-20,VA,-8.31081081081081,1.0422535211267605,22.5,-13.883720930232558,-31.953125,10.296296296296296,78375,2031,945.0,4.0
6297,2020-07-21,VA,-6.3561643835616435,2.8285714285714287,35.0,-14.555555555555555,-32.76744186046512,10.545454545454545,79371,2048,996.0,17.0
6298,2020-03-07,VT,12.166666666666666,0.3333333333333333,7.0,23.0,2.4166666666666665,-1.0,1,0,-79370.0,-2048.0
6299,2020-03-08,VT,16.333333333333332,12.75,62.0,16.0,4.666666666666667,-2.0,1,0,0.0,0.0
6300,2020-03-09,VT,10.25,11.583333333333334,80.0,7.5,1.1538461538461537,-0.3333333333333333,1,0,0.0,0.0
6301,2020-03-10,VT,2.75,4.0,-3.0,0.5,0.3076923076923077,1.0909090909090908,1,0,0.0,0.0
6302,2020-03-11,VT,4.916666666666667,7.916666666666667,-6.0,0.0,0.6153846153846154,0.9,2,0,1.0,0.0
6303,2020-03-12,VT,6.333333333333333,19.666666666666668,15.0,2.0,1.7692307692307692,0.7,2,0,0.0,0.0
6304,2020-03-13,VT,-3.3333333333333335,15.666666666666666,-14.0,-22.0,-2.769230769230769,3.875,2,0,0.0,0.0
